1	0	852	1.72607	1.72607
1	1	698	1.5103	1.5103
1	2	462	-1.78422	-1.78422
1	3	1039	0.254932	0.254932
1	4	666	0.665483	0.665483
1	5	1061	-1.51586	-1.51586
1	6	1524	-0.689765	-0.689765
1	7	1181	0.736302	0.736302
1	8	823	0.732182	0.732182
1	9	170	-0.156276	-0.156276
1	10	786	-1.32174	-1.32174
1	11	1488	-0.62511	-0.62511
1	12	405	1.53067	1.53067
1	13	1321	-1.80722	-1.80722
1	14	1325	1.44645	1.44645
1	15	79	0.327405	0.327405
1	16	261	-1.36974	-1.36974
1	17	372	-1.01062	-1.01062
1	18	1505	0.0183943	0.0183943
1	19	1514	-1.5868	-1.5868
1	20	700	0.039999	0.039999
1	21	897	-1.76478	-1.76478
1	22	993	-0.885442	-0.885442
1	23	1018	1.47119	1.47119
1	24	322	0.394748	0.394748
1	25	201	-1.07369	-1.07369
1	26	308	-1.13332	-1.13332
1	27	200	-0.219152	-0.219152
1	28	780	-1.03295	-1.03295
1	29	1509	-0.562406	-0.562406
2	0	862	1.7293	1.7293
2	1	698	1.50428	1.50428
2	2	462	-1.77833	-1.77833
2	3	1049	0.258969	0.258969
2	4	676	0.662525	0.662525
2	5	1061	-1.50995	-1.50995
2	6	1534	-0.695794	-0.695794
2	7	1191	0.741928	0.741928
2	8	813	0.736124	0.736124
2	9	180	-0.152208	-0.152208
2	10	786	-1.32667	-1.32667
2	11	1498	-0.622695	-0.622695
2	12	415	1.53119	1.53119
2	13	1321	-1.80494	-1.80494
2	14	1325	1.44071	1.44071
2	15	79	0.322414	0.322414
2	16	261	-1.36426	-1.36426
2	17	372	-1.01196	-1.01196
2	18	1495	0.016955	0.016955
2	19	1514	-1.58529	-1.58529
2	20	710	0.0341744	0.0341744
2	21	907	-1.77078	-1.77078
2	22	1003	-0.880552	-0.880552
2	23	1018	1.46522	1.46522
2	24	312	0.400426	0.400426
2	25	201	-1.07694	-1.07694
2	26	318	-1.12955	-1.12955
2	27	210	-0.223825	-0.223825
2	28	770	-1.03446	-1.03446
2	29	1509	-0.55646	-0.55646
3	0	872	1.72563	1.72563
3	1	698	1.49763	1.49763
3	2	462	-1.77166	-1.77166
3	3	1059	0.259417	0.259417
3	4	686	0.66899	0.66899
3	5	1061	-1.50326	-1.50326
3	6	8	-0.696464	-0.696464
3	7	1201	0.742553	0.742553
3	8	803	0.728272	0.728272
3	9	170	-0.16154	-0.16154
3	10	796	-1.33267	-1.33267
3	11	1508	-0.6249	-0.6249
3	12	415	1.53125	1.53125
3	13	1321	-1.80149	-1.80149
3	14	1325	1.43411	1.43411
3	15	69	0.317517	0.317517
3	16	261	-1.35783	-1.35783
3	17	372	-1.01443	-1.01443
3	18	1495	0.0171137	0.0171137
3	19	1514	-1.58264	-1.58264
3	20	720	0.0335272	0.0335272
3	21	907	-1.76082	-1.76082
3	22	1013	-0.889625	-0.889625
3	23	1018	1.45853	1.45853
3	24	322	0.401057	0.401057
3	25	201	-1.07963	-1.07963
3	26	328	-1.12913	-1.12913
3	27	210	-0.224344	-0.224344
3	28	760	-1.03463	-1.03463
3	29	1519	-0.549769	-0.549769
4	0	882	1.72169	1.72169
4	1	698	1.49124	1.49124
4	2	462	-1.76502	-1.76502
4	3	1049	0.259417	0.259417
4	4	696	0.670107	0.670107
4	5	1061	-1.49664	-1.49664
4	6	18	-0.696464	-0.696464
4	7	1211	0.742553	0.742553
4	8	813	0.717245	0.717245
4	9	160	-0.17182	-0.17182
4	10	786	-1.33327	-1.33327
4	11	1518	-0.626839	-0.626839
4	12	415	1.52912	1.52912
4	13	1321	-1.79702	-1.79702
4	14	1325	1.42742	1.42742
4	15	59	0.317034	0.317034
4	16	261	-1.35116	-1.35116
4	17	372	-1.01802	-1.01802
4	18	1495	0.0168139	0.0168139
4	19	1514	-1.57889	-1.57889
4	20	710	0.0335272	0.0335272
4	21	897	-1.76412	-1.76412
4	22	1023	-0.902069	-0.902069
4	23	1018	1.45198	1.45198
4	24	312	0.401057	0.401057
4	25	201	-1.08114	-1.08114
4	26	338	-1.12913	-1.12913
4	27	220	-0.230206	-0.230206
4	28	770	-1.03463	-1.03463
4	29	1529	-0.549099	-0.549099
5	0	872	1.719	1.719
5	1	698	1.48534	1.48534
5	2	462	-1.75866	-1.75866
5	3	1039	0.247947	0.247947
5	4	696	0.670107	0.670107
5	5	1061	-1.49032	-1.49032
5	6	28	-0.688032	-0.688032
5	7	1201	0.742553	0.742553
5	8	823	0.715769	0.715769
5	9	150	-0.181239	-0.181239
5	10	796	-1.33327	-1.33327
5	11	1518	-0.627501	-0.627501
5	12	415	1.52568	1.52568
5	13	1321	-1.7917	-1.7917
5	14	1325	1.42089	1.42089
5	15	49	0.317034	0.317034
5	16	261	-1.34451	-1.34451
5	17	362	-1.02261	-1.02261
5	18	1505	0.0176807	0.0176807
5	19	1514	-1.57416	-1.57416
5	20	700	0.0398107	0.0398107
5	21	887	-1.76478	-1.76478
5	22	1023	-0.914908	-0.914908
5	23	1018	1.4458	1.4458
5	24	302	0.395582	0.395582
5	25	201	-1.08138	-1.08138
5	26	338	-1.12913	-1.12913
5	27	210	-0.230857	-0.230857
5	28	780	-1.03463	-1.03463
5	29	1529	-0.549099	-0.549099
6	0	862	1.71757	1.71757
6	1	698	1.48014	1.48014
6	2	462	-1.7528	-1.7528
6	3	1039	0.234655	0.234655
6	4	696	0.664235	0.664235
6	5	1071	-1.48453	-1.48453
6	6	38	-0.6793	-0.6793
6	7	1201	0.742553	0.742553
6	8	813	0.715769	0.715769
6	9	140	-0.189719	-0.189719
6	10	806	-1.33327	-1.33327
6	11	1528	-0.6279	-0.6279
6	12	415	1.52122	1.52122
6	13	1321	-1.78571	-1.78571
6	14	1325	1.41475	1.41475
6	15	39	0.317034	0.317034
6	16	271	-1.3381	-1.3381
6	17	352	-1.01426	-1.01426
6	18	1515	0.0141468	0.0141468
6	19	1514	-1.56862	-1.56862
6	20	690	0.0458652	0.0458652
6	21	887	-1.76478	-1.76478
6	22	1033	-0.911525	-0.911525
6	23	1018	1.44022	1.44022
6	24	312	0.390512	0.390512
6	25	201	-1.08036	-1.08036
6	26	348	-1.13115	-1.13115
6	27	200	-0.230857	-0.230857
6	28	780	-1.03463	-1.03463
6	29	1519	-0.544712	-0.544712
7	0	862	1.71741	1.71741
7	1	698	1.47582	1.47582
7	2	462	-1.74766	-1.74766
7	3	1029	0.238005	0.238005
7	4	696	0.657555	0.657555
7	5	1081	-1.48396	-1.48396
7	6	28	-0.671585	-0.671585
7	7	1191	0.741942	0.741942
7	8	813	0.715769	0.715769
7	9	130	-0.197181	-0.197181
7	10	806	-1.33327	-1.33327
7	11	2	-0.627937	-0.627937
7	12	425	1.51589	1.51589
7	13	1321	-1.77926	-1.77926
7	14	1325	1.40923	1.40923
7	15	29	0.317034	0.317034
7	16	281	-1.33746	-1.33746
7	17	352	-1.00266	-1.00266
7	18	1525	0.00855113	0.00855113
7	19	1514	-1.56247	-1.56247
7	20	680	0.0466521	0.0466521
7	21	887	-1.76842	-1.76842
7	22	1043	-0.910863	-0.910863
7	23	1018	1.43544	1.43544
7	24	312	0.389857	0.389857
7	25	201	-1.07811	-1.07811
7	26	358	-1.1258	-1.1258
7	27	210	-0.230857	-0.230857
7	28	780	-1.0294	-1.0294
7	29	1509	-0.544225	-0.544225
8	0	862	1.71688	1.71688
8	1	708	1.47256	1.47256
8	2	462	-1.74341	-1.74341
8	3	1019	0.238671	0.238671
8	4	686	0.650932	0.650932
8	5	1071	-1.48396	-1.48396
8	6	18	-0.670573	-0.670573
8	7	1181	0.745121	0.745121
8	8	813	0.72143	0.72143
8	9	130	-0.198159	-0.198159
8	10	816	-1.33711	-1.33711
8	11	1528	-0.627937	-0.627937
8	12	435	1.51535	1.51535
8	13	1321	-1.7726	-1.7726
8	14	1325	1.40451	1.40451
8	15	19	0.311311	0.311311
8	16	281	-1.33746	-1.33746
8	17	362	-1.00586	-1.00586
8	18	1535	0.00181732	0.00181732
8	19	1514	-1.55594	-1.55594
8	20	670	0.0466521	0.0466521
8	21	887	-1.77144	-1.77144
8	22	1043	-0.910863	-0.910863
8	23	1008	1.43163	1.43163
8	24	322	0.389962	0.389962
8	25	201	-1.07471	-1.07471
8	26	348	-1.11789	-1.11789
8	27	220	-0.230857	-0.230857
8	28	790	-1.02309	-1.02309
8	29	1519	-0.544225	-0.544225
9	0	862	1.71519	1.71519
